availability,category,description,num_reviews,price,price_excl_tax,price_incl_tax,product_type,stars,tax,title,upc,url
3,womens fiction,,0,52.53,52.53,52.53,books,0,0.0,The Nanny Diaries (Nanny #1),6263c1d2997b8ce0,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
3,mystery,,0,23.05,23.05,23.05,books,0,0.0,The Silkworm (Cormoran Strike #2),f06039c29b5891fa,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
3,childrens,,0,43.59,43.59,43.59,books,0,0.0,The Lonely Ones,cf2f27fdf94ba20e,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
3,young adult,,0,44.92,44.92,44.92,books,0,0.0,The New Guy (and Other Senior Year Distractions),3e42ac0f4d43320f,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
3,fiction,,0,26.26,26.26,26.26,books,0,0.0,The Nightingale,29d6d87f3418638b,https://books.toscrape.com/catalogue/the-nightingale_267/index.html
3,romance,,0,45.43,45.43,45.43,books,0,0.0,The Obsession,ee441c8e027caa66,https://books.toscrape.com/catalogue/the-obsession_268/index.html
3,classics,,0,29.7,29.7,29.7,books,0,0.0,The Picture of Dorian Gray,b9f6305a3d650e2c,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
3,default,,0,36.8,36.8,36.8,books,0,0.0,The Paris Wife,fa26798728f5208f,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html
3,add a comment,,0,22.13,22.13,22.13,books,0,0.0,"The End of Faith: Religion, Terror, and the Future of Reason",b3f2bc2cefb35f05,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
3,mystery,,0,43.45,43.45,43.45,books,0,0.0,The Exiled,dd003e904727281a,https://books.toscrape.com/catalogue/the-exiled_247/index.html
3,add a comment,,0,57.48,57.48,57.48,books,0,0.0,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),8f5d16a5a9bd58b2,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
3,default,,0,22.14,22.14,22.14,books,0,0.0,The Girl Who Played with Fire (Millennium Trilogy #2),bfa9cb304075d3e8,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
3,horror,,0,49.47,49.47,49.47,books,0,0.0,The Girl with All the Gifts,92dcc54a27107a37,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
3,science,,0,57.35,57.35,57.35,books,0,0.0,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",63c0826ef59eae66,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
3,default,,0,12.3,12.3,12.3,books,0,0.0,The Giver (The Giver Quartet #1),e2dac1f4739e0bd5,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html
3,science,,0,13.03,13.03,13.03,books,0,0.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",c6bf14cb901c63ac,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
3,default,,0,43.58,43.58,43.58,books,0,0.0,The Goldfinch,c88422d8959260ab,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html
3,historical fiction,,0,49.53,49.53,49.53,books,0,0.0,The Guernsey Literary and Potato Peel Pie Society,4a0a276409968a73,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html
3,history,,0,14.54,14.54,14.54,books,0,0.0,The Guns of August,b5da59dd177eb36b,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
3,add a comment,,0,47.8,47.8,47.8,books,0,0.0,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),a8b0ea6490bc818f,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
3,childrens,,0,26.33,26.33,26.33,books,0,0.0,The Day the Crayons Came Home (Crayons),b22362b434e8ee62,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
3,default,,0,52.25,52.25,52.25,books,0,0.0,The Demon-Haunted World: Science as a Candle in the Dark,f51062bf579507d9,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
3,womens fiction,,0,44.29,44.29,44.29,books,0,0.0,The Devil Wears Prada (The Devil Wears Prada #1),a6ab0cb7106a67f2,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
3,business,,0,33.92,33.92,33.92,books,0,0.0,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,70c7c3ca7f9b2728,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
3,add a comment,,0,47.84,47.84,47.84,books,0,0.0,The Case for Christ (Cases for Christianity),970bd3316219e7dc,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
3,childrens,,0,16.26,16.26,16.26,books,0,0.0,The Cat in the Hat (Beginner Books B-1),b7f475238ed50429,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html
3,add a comment,,0,24.55,24.55,24.55,books,0,0.0,The Catcher in the Rye,487449f4f6322f0f,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html
3,sports and games,,0,44.84,44.84,44.84,books,0,0.0,The Book of Basketball: The NBA According to The Sports Guy,08decd9664e5d56e,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
3,add a comment,,0,41.32,41.32,41.32,books,0,0.0,The Complete Poems,23707d3ddf14a999,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
3,default,,0,53.49,53.49,53.49,books,0,0.0,The Book Thief,a75e274c8814b539,https://books.toscrape.com/catalogue/the-book-thief_233/index.html
3,mystery,,0,19.21,19.21,19.21,books,0,0.0,The Cuckoo's Calling (Cormoran Strike #1),1be6d3b121865edb,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html
3,classics,,0,26.78,26.78,26.78,books,0,0.0,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),cad70d6ffd53912f,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
3,fiction,,0,22.96,22.96,22.96,books,0,0.0,The Da Vinci Code (Robert Langdon #2),dabf11918b48b40c,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html
3,fiction,,0,52.51,52.51,52.51,books,0,0.0,The Husband's Secret,ff6bb30dd0c482a6,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html
3,fiction,,0,27.41,27.41,27.41,books,0,0.0,The Infinities,554e9e2d532b3a87,https://books.toscrape.com/catalogue/the-infinities_257/index.html
3,young adult,,0,29.64,29.64,29.64,books,0,0.0,"The Land of 10,000 Madonnas",35e69a79d2b1e804,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
3,default,,0,46.45,46.45,46.45,books,0,0.0,Shopaholic & Baby (Shopaholic #5),c57d3c96af23c297,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
3,fantasy,,0,24.72,24.72,24.72,books,0,0.0,Soldier (Talon #3),feaaae90514eb2ac,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
3,historical fiction,,0,55.55,55.55,55.55,books,0,0.0,The Last Painting of Sara de Vos,476c7972e9b41891,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html
3,womens fiction,,0,54.62,54.62,54.62,books,0,0.0,Something Blue (Darcy & Rachel #2),3fc9d51d1c4d6ba7,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
3,fiction,,0,22.1,22.1,22.1,books,0,0.0,The Art of Fielding,2858ac90c4758e1f,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
3,science,,0,25.83,25.83,25.83,books,0,0.0,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",61002f3b7ba5d780,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
3,default,,0,23.43,23.43,23.43,books,0,0.0,The Autobiography of Malcolm X,b04a6a0db525857d,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
3,add a comment,,0,53.71,53.71,53.71,books,0,0.0,The Blind Side: Evolution of a Game,cd3dcd83bb002e78,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
3,womens fiction,,0,48.96,48.96,48.96,books,0,0.0,Something Borrowed (Darcy & Rachel #1),ac27ab4bcd9c492e,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
3,nonfiction,,0,49.51,49.51,49.51,books,0,0.0,Spilled Milk: Based on a True Story,f08667e4c0458f37,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
3,nonfiction,,0,36.74,36.74,36.74,books,0,0.0,Stiff: The Curious Lives of Human Cadavers,a11ae5f07572ef49,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
3,romance,,0,11.1,11.1,11.1,books,0,0.0,Reservations for Two,ecdf73ee66c33b17,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
3,business,,0,44.88,44.88,44.88,books,0,0.0,Rework,8e9dd8431170c09e,https://books.toscrape.com/catalogue/rework_212/index.html
3,nonfiction,,0,41.67,41.67,41.67,books,0,0.0,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",89cad3f37c9ce226,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
3,add a comment,,0,50.11,50.11,50.11,books,0,0.0,Rogue Lawyer (Rogue Lawyer #1),b4f5672f68ec3a83,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
3,food and drink,,0,34.32,34.32,34.32,books,0,0.0,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",311634df10651e05,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
3,young adult,,0,14.57,14.57,14.57,books,0,0.0,Scarlet (The Lunar Chronicles #2),510832818edb6fbc,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
3,default,,0,32.87,32.87,32.87,books,0,0.0,One for the Money (Stephanie Plum #1),3250650a5c4e6f07,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
3,default,,0,24.61,24.61,24.61,books,0,0.0,Orange Is the New Black,8378c899988905ee,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
3,autobiography,,0,12.91,12.91,12.91,books,0,0.0,Running with Scissors,28921443f052bea6,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
3,sequential art,,0,21.57,21.57,21.57,books,0,0.0,"Saga, Volume 3 (Saga (Collected Editions) #3)",7b870bf85d01c2dc,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
3,add a comment,,0,46.29,46.29,46.29,books,0,0.0,Sarah's Key,5b2cd5b31a510848,https://books.toscrape.com/catalogue/sarahs-key_217/index.html
3,nonfiction,,0,14.16,14.16,14.16,books,0,0.0,Outliers: The Story of Success,09a7b0b566ad6225,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
3,default,,0,56.68,56.68,56.68,books,0,0.0,Packing for Mars: The Curious Science of Life in the Void,8e2dfd6bcf48e1e6,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
3,sequential art,,0,39.13,39.13,39.13,books,0,0.0,Persepolis: The Story of a Childhood (Persepolis #1-2),cb62418129b864a3,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
3,sequential art,,0,31.45,31.45,31.45,books,0,0.0,Original Fake,c59283b05905c853,https://books.toscrape.com/catalogue/original-fake_203/index.html
3,science,,0,30.6,30.6,30.6,books,0,0.0,Seven Brief Lessons on Physics,281a244ce1954711,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
3,childrens,,0,28.54,28.54,28.54,books,0,0.0,Red: The True Story of Red Riding Hood,4c8ece50736f9e88,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
3,add a comment,,0,52.33,52.33,52.33,books,0,0.0,Seven Days in the Art World,07806456878931bc,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
3,autobiography,,0,59.04,59.04,59.04,books,0,0.0,Life Without a Recipe,c53d9fefcda371e9,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
3,sequential art,,0,43.63,43.63,43.63,books,0,0.0,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),9707989a439757b4,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
3,fiction,,0,12.47,12.47,12.47,books,0,0.0,Lila (Gilead #3),4ef75307fb64e2ad,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
3,default,,0,43.55,43.55,43.55,books,0,0.0,Quiet: The Power of Introverts in a World That Can't Stop Talking,3c565df219ba3274,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
3,science fiction,,0,19.07,19.07,19.07,books,0,0.0,Ready Player One,2ef5dc7e278e562a,https://books.toscrape.com/catalogue/ready-player-one_209/index.html
3,autobiography,,0,11.87,11.87,11.87,books,0,0.0,Lust & Wonder,0dcadb06206abd3c,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
3,add a comment,,0,34.98,34.98,34.98,books,0,0.0,Manuscript Found in Accra,546da23278482b0a,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
3,autobiography,,0,57.6,57.6,57.6,books,0,0.0,Me Talk Pretty One Day,abc4a7ee16c21088,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
3,science fiction,,0,33.26,33.26,33.26,books,0,0.0,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",4b3f4f151c99f472,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
3,nonfiction,,0,57.83,57.83,57.83,books,0,0.0,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",7980fa06f2b704d8,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
3,young adult,,0,53.04,53.04,53.04,books,0,0.0,Lady Renegades (Rebel Belle #3),16e843e6b853cc2f,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
3,humor,,0,55.5,55.5,55.5,books,0,0.0,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",190fbebbf798c31a,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
3,fantasy,,0,55.46,55.46,55.46,books,0,0.0,Midnight Riot (Peter Grant/ Rivers of London - books #1),e9056f9b5a40a301,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
3,young adult,,0,43.69,43.69,43.69,books,0,0.0,Legend (Legend #1),0ce8075fab4a2b5b,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
3,default,,0,29.4,29.4,29.4,books,0,0.0,Morning Star (Red Rising #3),7ce5a92baabb6bc0,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html
3,nonfiction,,0,45.11,45.11,45.11,books,0,0.0,Let's Pretend This Never Happened: A Mostly True Memoir,1246e4ffeb5ac4ea,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
3,humor,,0,31.69,31.69,31.69,books,0,0.0,Naked,54aeeb4610d3ae08,https://books.toscrape.com/catalogue/naked_197/index.html
3,default,,0,25.02,25.02,25.02,books,0,0.0,"Lean In: Women, Work, and the Will to Lead",d5e1a9bfe22bbf9f,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
3,nonfiction,,0,22.2,22.2,22.2,books,0,0.0,Letter to a Christian Nation,1de75f05d57bfc10,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
3,nonfiction,,0,13.51,13.51,13.51,books,0,0.0,Night (The Night Trilogy #1),c4d9fce9eff3b8ba,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
3,travel,,0,38.95,38.95,38.95,books,0,0.0,Neither Here nor There: Travels in Europe,747cf7fca2ccdbd4,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html
3,fantasy,,0,44.07,44.07,44.07,books,0,0.0,Heir to the Sky,b003f8bb02f76dc5,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
3,default,,0,26.13,26.13,26.13,books,0,0.0,Life After Life,4ec53ff7e2263f32,https://books.toscrape.com/catalogue/life-after-life_187/index.html
3,horror,,0,54.89,54.89,54.89,books,0,0.0,House of Leaves,557c03c284be1bf2,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
3,history,,0,43.7,43.7,43.7,books,0,0.0,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",1812b8f5641287e3,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
3,food and drink,,0,33.14,33.14,33.14,books,0,0.0,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,6c4d17a46cac8787,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
3,nonfiction,,0,40.17,40.17,40.17,books,0,0.0,Notes from a Small Island (Notes From a Small Island #1),cb65e49993db9a93,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
3,nonfiction,,0,28.88,28.88,28.88,books,0,0.0,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,8010c7c148057fd3,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
3,humor,,0,51.07,51.07,51.07,books,0,0.0,Holidays on Ice,0cb4856be3694a57,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
3,childrens,,0,37.52,37.52,37.52,books,0,0.0,Horrible Bear!,cc1ac978a6835ef6,https://books.toscrape.com/catalogue/horrible-bear_168/index.html
3,nonfiction,,0,28.85,28.85,28.85,books,0,0.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",d8292cd5f1aca291,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
3,christian fiction,,0,49.97,49.97,49.97,books,0,0.0,If I Run (If I Run #1),61569d12d4ae7161,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
3,default,,0,37.6,37.6,37.6,books,0,0.0,Gone Girl,d5c588b6f9c015e4,https://books.toscrape.com/catalogue/gone-girl_162/index.html
3,womens fiction,,0,19.69,19.69,19.69,books,0,0.0,I've Got Your Number,6b32b561dab8036c,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
3,childrens,,0,10.79,10.79,10.79,books,0,0.0,Green Eggs and Ham (Beginner Books B-16),621e2c310cec8d32,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
3,young adult,,0,42.21,42.21,42.21,books,0,0.0,Golden (Heart of Dread #3),984b3b6e7479b571,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
3,fiction,,0,41.0,41.0,41.0,books,0,0.0,Inferno (Robert Langdon #4),6c4646d90b60a56c,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html
3,nonfiction,,0,56.7,56.7,56.7,books,0,0.0,Into the Wild,a7c3f1010d64799a,https://books.toscrape.com/catalogue/into-the-wild_177/index.html
3,nonfiction,,0,26.66,26.66,26.66,books,0,0.0,Gratitude,c300cc9326592b65,https://books.toscrape.com/catalogue/gratitude_163/index.html
3,fiction,,0,44.97,44.97,44.97,books,0,0.0,Jurassic Park (Jurassic Park #1),a0dd11f6abc421ec,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html
3,nonfiction,,0,42.38,42.38,42.38,books,0,0.0,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,d4a29356fc992879,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
3,sequential art,,0,42.72,42.72,42.72,books,0,0.0,"Grayson, Vol 3: Nemesis (Grayson #3)",4f6985aca357ae09,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
3,science fiction,,0,54.86,54.86,54.86,books,0,0.0,Dune (Dune #1),36d5884d44484277,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
3,default,,0,52.62,52.62,52.62,books,0,0.0,Dracula,a7ec599c1a547746,https://books.toscrape.com/catalogue/dracula_150/index.html
3,fantasy,,0,43.87,43.87,43.87,books,0,0.0,Eragon (The Inheritance Cycle #1),b843f52a986a2914,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
3,mystery,,0,25.4,25.4,25.4,books,0,0.0,Extreme Prey (Lucas Davenport #26),588ba85ff11a3263,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
3,default,,0,20.11,20.11,20.11,books,0,0.0,Is Everyone Hanging Out Without Me? (And Other Concerns),034829ffdd0a0aea,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
3,adult fiction,,0,15.36,15.36,15.36,books,0,0.0,Fifty Shades Freed (Fifty Shades #3),ed813a848580ba50,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
3,science fiction,,0,51.48,51.48,51.48,books,0,0.0,Do Androids Dream of Electric Sheep? (Blade Runner #1),98330e431e56a9ea,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
3,add a comment,,0,21.28,21.28,21.28,books,0,0.0,Fire Bound (Sea Haven/Sisters of the Heart #5),2ed3a794a70aa85f,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
3,default,,0,18.74,18.74,18.74,books,0,0.0,Eclipse (Twilight #3),73f71f9556442117,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
3,sports and games,,0,51.22,51.22,51.22,books,0,0.0,"Friday Night Lights: A Town, a Team, and a Dream",a9aa3ed5b316470b,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
3,sequential art,,0,45.17,45.17,45.17,books,0,0.0,"Fruits Basket, Vol. 3 (Fruits Basket #3)",d5f5a122a593b580,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
3,default,,0,38.62,38.62,38.62,books,0,0.0,Fellside,147019cae600694e,https://books.toscrape.com/catalogue/fellside_155/index.html
3,add a comment,,0,36.17,36.17,36.17,books,0,0.0,Cosmos,dbe33cf29ef1623d,https://books.toscrape.com/catalogue/cosmos_141/index.html
3,fiction,,0,49.13,49.13,49.13,books,0,0.0,Crazy Rich Asians (Crazy Rich Asians #1),c9782ad2a0ed9331,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
3,fantasy,,0,56.02,56.02,56.02,books,0,0.0,Darkfever (Fever #1),468bd274ac084bb9,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
3,default,,0,17.81,17.81,17.81,books,0,0.0,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",d234ddecef49ef4e,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
3,nonfiction,,0,15.28,15.28,15.28,books,0,0.0,Disrupted: My Misadventure in the Start-Up Bubble,81372abc86f65c79,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
3,childrens,,0,10.62,10.62,10.62,books,0,0.0,Counting Thyme,157f693d9e600ccc,https://books.toscrape.com/catalogue/counting-thyme_142/index.html
3,historical fiction,,0,46.83,46.83,46.83,books,0,0.0,Girl in the Blue Coat,41fc5dce044f16f5,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html
3,default,,0,23.9,23.9,23.9,books,0,0.0,Dark Places,66937c669c4da072,https://books.toscrape.com/catalogue/dark-places_144/index.html
3,default,,0,39.24,39.24,39.24,books,0,0.0,Dead Wake: The Last Crossing of the Lusitania,04d858cdeeee0da4,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
3,fiction,,0,22.11,22.11,22.11,books,0,0.0,Big Little Lies,d3f9c4539c0caa64,https://books.toscrape.com/catalogue/big-little-lies_129/index.html
3,nonfiction,,0,40.87,40.87,40.87,books,0,0.0,Black Flags: The Rise of ISIS,860318b8e244f39c,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
3,sequential art,,0,49.31,49.31,49.31,books,0,0.0,"Black Butler, Vol. 1 (Black Butler #1)",15f415d436888b2d,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
3,mystery,,0,24.72,24.72,24.72,books,0,0.0,Career of Evil (Cormoran Strike #3),b461cf238506c5b8,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html
3,nonfiction,,0,27.35,27.35,27.35,books,0,0.0,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",e256de8aa0c2115f,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
3,parenting,,0,37.35,37.35,37.35,books,0,0.0,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,ef49db2aaa9bb547,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
3,young adult,,0,26.09,26.09,26.09,books,0,0.0,Cinder (The Lunar Chronicles #1),7e9579921e5407cb,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
3,nonfiction,,0,51.32,51.32,51.32,books,0,0.0,Brave Enough,fd2337c1b73b686e,https://books.toscrape.com/catalogue/brave-enough_135/index.html
3,nonfiction,,0,21.74,21.74,21.74,books,0,0.0,Blink: The Power of Thinking Without Thinking,0bbc48294707ba96,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
3,young adult,,0,21.12,21.12,21.12,books,0,0.0,Boy Meets Boy,8e0bc2fe4e7d35b5,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
3,default,,0,35.28,35.28,35.28,books,0,0.0,Breaking Dawn (Twilight #4),bbfc4a3b7b6c94a0,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html
3,psychology,,0,59.95,59.95,59.95,books,0,0.0,Civilization and Its Discontents,396385e3de5d18c3,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
